Account,Invoice number,Invoice Date,Year,Month,Product,Quantity, Invoice amount 
1628,3717767,14/09/2012,2012,9,124,164," $18,040.00 "
1219,3164290,14/09/2012,2012,9,141,207," $48,099.27 "
1801,3423995,14/09/2012,2012,9,235,6, $510.00 
1259,3409608,13/09/2012,2012,9,280,225," $71,476.36 "
1894,3510796,13/09/2012,2012,9,292,140," $35,350.00 "
1608,3434866,13/09/2012,2012,9,139,135," $13,140.00 "
1465,3564862,12/09/2012,2012,9,220,187," $39,340.13 "
1038,3931657,12/09/2012,2012,9,254,64," $20,051.20 "
1447,3096279,12/09/2012,2012,9,159,270," $34,087.50 "
1887,3781663,12/09/2012,2012,9,148,90," $14,144.63 "
1838,3093179,12/09/2012,2012,9,124,27," $2,970.00 "
1973,3587672,12/09/2012,2012,9,203,267," $16,340.40 "
1454,3793845,11/09/2012,2012,9,228,66," $9,559.69 "
1794,3165880,11/09/2012,2012,9,131,159," $69,761.25 "
1945,3971945,11/09/2012,2012,9,124,89," $9,790.00 "
1412,3214929,11/09/2012,2012,9,292,61," $15,402.50 "
1281,3479008,10/09/2012,2012,9,223,113," $14,266.25 "
1693,3205410,10/09/2012,2012,9,193,247," $25,008.75 "
1973,3135592,10/09/2012,2012,9,105,92," $44,338.89 "
1612,3275813,9/09/2012,2012,9,252,143," $28,785.90 "
1125,3443919,8/09/2012,2012,9,191,103," $25,956.00 "
1520,3943983,8/09/2012,2012,9,225,154," $14,869.56 "
1059,3002265,8/09/2012,2012,9,124,75," $8,250.00 "
1375,3036209,8/09/2012,2012,9,196,51," $6,375.00 "
1995,3650920,7/09/2012,2012,9,217,221," $70,941.00 "
1917,3410698,6/09/2012,2012,9,296,295," $72,924.00 "
1614,3979042,6/09/2012,2012,9,223,191," $24,113.75 "
1600,3032973,6/09/2012,2012,9,235,197," $16,745.00 "
1130,3818878,6/09/2012,2012,9,225,98," $9,462.44 "
1038,3702384,6/09/2012,2012,9,107,281," $24,242.64 "
1947,3862080,6/09/2012,2012,9,166,157," $50,370.83 "
1586,3400612,6/09/2012,2012,9,271,264," $66,240.00 "
1392,3109778,6/09/2012,2012,9,268,231," $25,502.40 "
1038,3423693,5/09/2012,2012,9,217,18," $5,778.00 "
1806,3201306,5/09/2012,2012,9,148,157," $24,674.51 "
1447,3371038,5/09/2012,2012,9,292,55," $13,887.50 "
1947,3134036,5/09/2012,2012,9,100,187," $65,892.00 "
1693,3688476,5/09/2012,2012,9,187,187," $61,336.00 "
1864,3568221,5/09/2012,2012,9,284,164," $9,807.20 "
1628,3902062,4/09/2012,2012,9,166,109," $34,970.83 "
1235,3283257,4/09/2012,2012,9,122,262," $90,900.90 "
1917,3532538,4/09/2012,2012,9,276,162," $28,431.00 "
1454,3497886,4/09/2012,2012,9,203,18," $1,101.60 "
1259,3886063,4/09/2012,2012,9,107,286," $24,674.00 "
1329,3302111,4/09/2012,2012,9,122,66," $22,898.70 "
1693,3324010,4/09/2012,2012,9,107,145," $12,509.55 "
1613,3194045,4/09/2012,2012,9,274,180," $61,052.73 "
1587,3465393,3/09/2012,2012,9,206,186," $54,907.20 "
1600,3094787,3/09/2012,2012,9,172,135," $40,941.82 "
1176,3532275,2/09/2012,2012,9,140,120," $50,514.55 "
1584,3549640,2/09/2012,2012,9,124,95," $10,450.00 "
1259,3541721,2/09/2012,2012,9,225,189," $18,249.00 "
1551,3060724,2/09/2012,2012,9,187,206," $67,568.00 "
1856,3977143,2/09/2012,2012,9,223,197," $24,871.25 "
1613,3236236,2/09/2012,2012,9,203,19," $1,162.80 "
1600,3443795,1/09/2012,2012,9,119,22," $6,571.64 "
1137,3141457,30/08/2012,2012,8,193,160," $16,200.00 "
1455,3350302,30/08/2012,2012,8,285,149," $22,936.97 "
1958,3410770,30/08/2012,2012,8,157,8," $2,546.13 "
1454,3286722,30/08/2012,2012,8,228,205," $29,692.97 "
1257,3426849,30/08/2012,2012,8,267,135," $32,547.27 "
1551,3161796,30/08/2012,2012,8,254,198," $62,033.40 "
1721,3357524,29/08/2012,2012,8,102,295," $86,074.44 "
1995,3719175,29/08/2012,2012,8,180,105," $12,862.50 "
1614,3632269,29/08/2012,2012,8,169,57," $9,530.40 "
1257,3814170,29/08/2012,2012,8,260,8," $1,363.64 "
1463,3004149,29/08/2012,2012,8,159,153," $19,316.25 "
1629,3369382,29/08/2012,2012,8,124,207," $22,770.00 "
1838,3395338,29/08/2012,2012,8,220,218," $45,861.75 "
1447,3491653,28/08/2012,2012,8,100,10," $3,523.64 "
1801,3658634,28/08/2012,2012,8,107,70," $6,039.09 "
1682,3616014,27/08/2012,2012,8,246,221," $9,116.25 "
1612,3877558,27/08/2012,2012,8,169,61," $10,199.20 "
1054,3313058,27/08/2012,2012,8,108,3, $198.00 
1138,3070923,25/08/2012,2012,8,110,282," $30,550.00 "
1104,3619056,25/08/2012,2012,8,216,156," $59,488.00 "
1281,3600558,25/08/2012,2012,8,140,65," $27,362.05 "
1447,3457667,25/08/2012,2012,8,206,293," $86,493.60 "
1158,3720859,25/08/2012,2012,8,255,242," $60,984.00 "
1386,3253789,24/08/2012,2012,8,222,275," $23,625.25 "
1281,3146030,24/08/2012,2012,8,141,253," $58,788.00 "
1478,3937060,24/08/2012,2012,8,170,221," $58,243.55 "
1386,3224411,24/08/2012,2012,8,251,200," $35,555.56 "
1432,3773096,24/08/2012,2012,8,210,268," $31,063.64 "
1478,3953082,23/08/2012,2012,8,124,120," $13,200.00 "
1803,3419357,23/08/2012,2012,8,122,156," $54,124.20 "
1735,3426422,22/08/2012,2012,8,110,176," $19,066.67 "
1257,3597977,22/08/2012,2012,8,131,240," $105,300.00 "
1617,3901131,22/08/2012,2012,8,251,187," $33,244.44 "
1614,3979771,22/08/2012,2012,8,172,25," $7,581.82 "
1455,3136008,21/08/2012,2012,8,183,137," $30,870.67 "
1979,3182104,21/08/2012,2012,8,106,22," $5,891.11 "
1148,3846746,21/08/2012,2012,8,184,131," $48,797.50 "
1126,3527010,21/08/2012,2012,8,254,2, $626.60 
1917,3788437,20/08/2012,2012,8,139,73," $7,105.33 "
1251,3445696,20/08/2012,2012,8,191,244," $61,488.00 "
1628,3304676,20/08/2012,2012,8,281,152," $30,400.00 "
1575,3432533,19/08/2012,2012,8,173,143," $57,705.82 "
1386,3397138,19/08/2012,2012,8,124,213," $23,430.00 "
1919,3766313,19/08/2012,2012,8,215,131," $29,105.82 "
1465,3780642,19/08/2012,2012,8,114,184," $20,424.00 "
1137,3906241,18/08/2012,2012,8,119,301," $89,911.93 "
1187,3126161,18/08/2012,2012,8,184,60," $22,350.00 "
1919,3392027,18/08/2012,2012,8,180,73," $8,942.50 "
1551,3299685,17/08/2012,2012,8,166,280," $89,833.33 "
1693,3595255,17/08/2012,2012,8,119,256," $76,469.95 "
1137,3392016,17/08/2012,2012,8,102,94," $27,427.11 "
1693,3823955,16/08/2012,2012,8,285,34," $5,233.94 "
1130,3755418,16/08/2012,2012,8,268,159," $17,553.60 "
1886,3183436,15/08/2012,2012,8,183,60," $13,520.00 "
1130,3441440,14/08/2012,2012,8,228,127," $18,395.16 "
1467,3085430,14/08/2012,2012,8,141,117," $27,186.55 "
1137,3134464,14/08/2012,2012,8,255,146," $36,792.00 "
1936,3164492,14/08/2012,2012,8,118,202," $60,549.50 "
1455,3911357,13/08/2012,2012,8,204,140," $24,255.00 "
1038,3343142,13/08/2012,2012,8,292,135," $34,087.50 "
1575,3187891,13/08/2012,2012,8,118,95," $28,476.25 "
1614,3862032,13/08/2012,2012,8,170,289," $76,164.64 "
1629,3172116,12/08/2012,2012,8,210,82," $9,504.55 "
1329,3815902,12/08/2012,2012,8,148,154," $24,203.03 "
1441,3365107,12/08/2012,2012,8,122,287," $99,574.65 "
1520,3600455,12/08/2012,2012,8,125,198," $29,403.00 "
1750,3929226,12/08/2012,2012,8,255,222," $55,944.00 "
1077,3525941,12/08/2012,2012,8,225,19," $1,834.56 "
1955,3327650,12/08/2012,2012,8,100,236," $83,157.82 "
1586,3363039,11/08/2012,2012,8,108,29," $1,914.00 "
1613,3509895,11/08/2012,2012,8,296,275," $67,980.00 "
1790,3945013,11/08/2012,2012,8,184,121," $45,072.50 "
1432,3989227,11/08/2012,2012,8,172,42," $12,737.45 "
1945,3268226,11/08/2012,2012,8,108,232," $15,312.00 "
1919,3387389,11/08/2012,2012,8,243,11," $3,341.25 "
1443,3041999,11/08/2012,2012,8,299,99," $18,755.00 "
1166,3091935,11/08/2012,2012,8,210,59," $6,838.64 "
1887,3990376,11/08/2012,2012,8,105,160," $77,111.11 "
1575,3762049,11/08/2012,2012,8,220,43," $9,046.13 "
1682,3736625,10/08/2012,2012,8,230,72," $14,515.20 "
1138,3160192,10/08/2012,2012,8,157,299," $95,161.73 "
1125,3877357,9/08/2012,2012,8,274,77," $26,117.00 "
1760,3436529,9/08/2012,2012,8,180,81," $9,922.50 "
1392,3690824,9/08/2012,2012,8,217,183," $58,743.00 "
1478,3131973,8/08/2012,2012,8,148,105," $16,502.06 "
1613,3242533,8/08/2012,2012,8,173,79," $31,879.44 "
1187,3732329,8/08/2012,2012,8,108,278," $18,348.00 "
1801,3361834,8/08/2012,2012,8,173,13," $5,245.98 "
1441,3036569,7/08/2012,2012,8,157,237," $75,429.20 "
1441,3327820,6/08/2012,2012,8,203,279," $17,074.80 "
1130,3588016,6/08/2012,2012,8,184,221," $82,322.50 "
1467,3633992,6/08/2012,2012,8,288,3, $438.22 
1721,3755516,6/08/2012,2012,8,243,186," $56,497.50 "
1522,3805010,6/08/2012,2012,8,183,193," $43,489.33 "
1191,3746165,6/08/2012,2012,8,214,121," $19,057.50 "
1838,3606580,5/08/2012,2012,8,159,101," $12,751.25 "
1184,3471708,5/08/2012,2012,8,124,202," $22,220.00 "
1936,3672310,5/08/2012,2012,8,281,84," $16,800.00 "
1864,3217820,5/08/2012,2012,8,149,38," $6,152.55 "
1138,3947554,5/08/2012,2012,8,268,184," $20,313.60 "
1138,3982147,4/08/2012,2012,8,173,173," $69,811.93 "
1520,3130588,4/08/2012,2012,8,105,240," $115,666.67 "
1979,3269487,3/08/2012,2012,8,191,292," $73,584.00 "
1945,3813269,3/08/2012,2012,8,166,93," $29,837.50 "
1569,3796922,3/08/2012,2012,8,285,213," $32,789.09 "
1503,3531469,3/08/2012,2012,8,187,135," $44,280.00 "
1219,3151121,3/08/2012,2012,8,166,17," $5,454.17 "
1612,3234302,2/08/2012,2012,8,170,121," $31,889.00 "
1591,3712094,2/08/2012,2012,8,276,198," $34,749.00 "
1569,3664655,2/08/2012,2012,8,173,102," $41,160.79 "
1750,3478711,2/08/2012,2012,8,193,33," $3,341.25 "
1251,3058491,2/08/2012,2012,8,285,28," $4,310.30 "
1038,3690315,1/08/2012,2012,8,180,179," $21,927.50 "
1608,3446156,1/08/2012,2012,8,255,185," $46,620.00 "
1126,3899114,30/07/2012,2012,7,148,39," $6,129.34 "
1628,3173975,30/07/2012,2012,7,148,141," $22,159.91 "
1054,3584469,30/07/2012,2012,7,140,37," $15,575.32 "
1281,3928396,29/07/2012,2012,7,141,382," $88,762.91 "
1551,3527221,29/07/2012,2012,7,296,34," $8,404.80 "
1441,3235139,29/07/2012,2012,7,254,116," $36,342.80 "
1455,3969084,29/07/2012,2012,7,139,124," $12,069.33 "
1184,3939722,29/07/2012,2012,7,267,103," $24,832.36 "
1158,3988847,29/07/2012,2012,7,204,76," $13,167.00 "
1158,3203497,28/07/2012,2012,7,169,264," $44,140.80 "
1447,3691629,28/07/2012,2012,7,286,237," $55,529.10 "
1467,3663719,27/07/2012,2012,7,254,160," $50,128.00 "
1584,3645917,27/07/2012,2012,7,146,39," $12,891.67 "
1945,3657087,27/07/2012,2012,7,239,146," $26,920.58 "
1886,3563970,26/07/2012,2012,7,159,202," $25,502.50 "
1682,3121701,26/07/2012,2012,7,140,33," $13,891.50 "
1522,3226994,26/07/2012,2012,7,239,134," $24,707.93 "
1443,3282130,25/07/2012,2012,7,220,25," $5,259.38 "
1441,3329997,25/07/2012,2012,7,261,281," $88,683.60 "
1467,3815270,25/07/2012,2012,7,166,44," $14,116.67 "
1259,3408170,25/07/2012,2012,7,254,276," $86,470.80 "
1838,3026132,25/07/2012,2012,7,180,111," $13,597.50 "
1478,3631786,25/07/2012,2012,7,215,33," $7,332.00 "
1806,3912254,24/07/2012,2012,7,140,39," $16,417.23 "
1038,3125922,24/07/2012,2012,7,225,96," $9,269.33 "
1995,3610103,24/07/2012,2012,7,227,276," $18,968.73 "
1613,3600507,24/07/2012,2012,7,271,258," $64,734.55 "
1395,3523653,23/07/2012,2012,7,276,111," $19,480.50 "
1447,3516696,22/07/2012,2012,7,140,179," $75,350.86 "
1608,3019124,22/07/2012,2012,7,159,2, $252.50 
1257,3556564,22/07/2012,2012,7,243,10," $3,037.50 "
1569,3418089,22/07/2012,2012,7,197,253," $10,166.00 "
1191,3447101,22/07/2012,2012,7,166,135," $43,312.50 "
1104,3957325,22/07/2012,2012,7,102,288," $84,032.00 "
1412,3660639,22/07/2012,2012,7,276,222," $38,961.00 "
1936,3964293,22/07/2012,2012,7,228,230," $33,314.06 "
1628,3321554,22/07/2012,2012,7,172,246," $74,605.09 "
1958,3302648,22/07/2012,2012,7,108,52," $3,432.00 "
1715,3764346,21/07/2012,2012,7,184,23," $8,567.50 "
1973,3324357,21/07/2012,2012,7,124,142," $15,620.00 "
1551,3273053,21/07/2012,2012,7,107,52," $4,486.18 "
1617,3397728,20/07/2012,2012,7,166,299," $95,929.17 "
1059,3798626,20/07/2012,2012,7,173,198," $79,900.36 "
1945,3755966,19/07/2012,2012,7,107,267," $23,034.82 "
1104,3783500,19/07/2012,2012,7,222,289," $24,827.99 "
1251,3215372,19/07/2012,2012,7,299,114," $21,596.67 "
1586,3339781,19/07/2012,2012,7,187,44," $14,432.00 "
1945,3359957,19/07/2012,2012,7,113,282," $36,096.00 "
1138,3127191,19/07/2012,2012,7,220,189," $39,760.88 "
1520,3636817,18/07/2012,2012,7,239,172," $31,714.65 "
1190,3210707,18/07/2012,2012,7,108,265," $17,490.00 "
1721,3807653,18/07/2012,2012,7,235,189," $16,065.00 "
1092,3874972,18/07/2012,2012,7,124,124," $13,640.00 "
1735,3527528,17/07/2012,2012,7,113,109," $13,952.00 "
1184,3834956,17/07/2012,2012,7,261,246," $77,637.60 "
1613,3285486,17/07/2012,2012,7,157,270," $85,932.00 "
1612,3483565,17/07/2012,2012,7,260,133," $22,670.45 "
1864,3419798,17/07/2012,2012,7,124,236," $25,960.00 "
1259,3054929,17/07/2012,2012,7,210,206," $23,877.27 "
1856,3238925,17/07/2012,2012,7,204,250," $43,312.50 "
1600,3512860,17/07/2012,2012,7,159,32," $4,040.00 "
1251,3343511,17/07/2012,2012,7,108,110," $7,260.00 "
1613,3413904,16/07/2012,2012,7,169,212," $35,446.40 "
1191,3287336,16/07/2012,2012,7,274,3," $1,017.55 "
1257,3477417,16/07/2012,2012,7,214,39," $6,142.50 "
1126,3129234,16/07/2012,2012,7,166,149," $47,804.17 "
1630,3893775,16/07/2012,2012,7,173,79," $31,879.44 "
1591,3935811,16/07/2012,2012,7,148,266," $41,805.23 "
1331,3431720,15/07/2012,2012,7,225,117," $11,297.00 "
1608,3388257,15/07/2012,2012,7,118,293," $87,826.75 "
1721,3206818,15/07/2012,2012,7,187,50," $16,400.00 "
1995,3223327,15/07/2012,2012,7,107,232," $20,015.27 "
1612,3889770,15/07/2012,2012,7,172,39," $11,827.64 "
1126,3030422,15/07/2012,2012,7,299,260," $49,255.56 "
1496,3931914,15/07/2012,2012,7,203,226," $13,831.20 "
1856,3353757,15/07/2012,2012,7,140,188," $79,139.45 "
1909,3706285,15/07/2012,2012,7,252,30," $6,039.00 "
1054,3189803,15/07/2012,2012,7,125,254," $37,719.00 "
1077,3369065,15/07/2012,2012,7,107,61," $5,262.64 "
1503,3052775,15/07/2012,2012,7,254,179," $56,080.70 "
1803,3837260,15/07/2012,2012,7,184,44," $16,390.00 "
1909,3443806,14/07/2012,2012,7,268,61," $6,734.40 "
1584,3469219,14/07/2012,2012,7,260,197," $33,579.55 "
1251,3184151,13/07/2012,2012,7,157,264," $84,022.40 "
1126,3595489,13/07/2012,2012,7,102,150," $43,766.67 "
1281,3373893,12/07/2012,2012,7,285,245," $37,715.15 "
1158,3898500,11/07/2012,2012,7,255,164," $41,328.00 "
1259,3206334,11/07/2012,2012,7,196,56," $7,000.00 "
1856,3650024,10/07/2012,2012,7,117,72," $27,632.00 "
1104,3458350,10/07/2012,2012,7,102,123," $35,888.67 "
1386,3230330,9/07/2012,2012,7,196,251," $31,375.00 "
1936,3675749,9/07/2012,2012,7,180,54," $6,615.00 "
1148,3725239,9/07/2012,2012,7,220,156," $32,818.50 "
1259,3252667,9/07/2012,2012,7,235,120," $10,200.00 "
1856,3929455,9/07/2012,2012,7,169,5, $836.00 
1600,3153745,9/07/2012,2012,7,261,274," $86,474.40 "
1441,3600975,8/07/2012,2012,7,203,331," $20,257.20 "
1801,3595611,8/07/2012,2012,7,110,352," $38,133.33 "
1682,3990287,8/07/2012,2012,7,170,165," $43,485.00 "
1520,3546372,8/07/2012,2012,7,254,219," $68,612.70 "
1184,3781153,8/07/2012,2012,7,280,273," $86,724.65 "
1259,3266221,8/07/2012,2012,7,125,45," $6,682.50 "
1092,3454582,8/07/2012,2012,7,239,48," $8,850.60 "
1721,3891432,7/07/2012,2012,7,180,122," $14,945.00 "
1838,3137327,7/07/2012,2012,7,255,181," $45,612.00 "
1760,3941345,7/07/2012,2012,7,284,271," $16,205.80 "
1392,3556229,7/07/2012,2012,7,267,168," $40,503.27 "
1125,3360943,6/07/2012,2012,7,296,221," $54,631.20 "
1375,3385181,6/07/2012,2012,7,113,215," $27,520.00 "
1958,3193545,6/07/2012,2012,7,276,115," $20,182.50 "
1184,3574730,6/07/2012,2012,7,124,179," $19,690.00 "
1191,3629842,5/07/2012,2012,7,186,192," $43,254.00 "
1125,3435782,5/07/2012,2012,7,110,246," $26,650.00 "
1715,3973434,5/07/2012,2012,7,216,222," $84,656.00 "
1138,3287389,5/07/2012,2012,7,166,211," $67,695.83 "
1794,3483281,5/07/2012,2012,7,225,204," $19,697.33 "
1715,3063608,5/07/2012,2012,7,203,275," $16,830.00 "
1612,3205566,4/07/2012,2012,7,157,347," $110,438.53 "
1520,3392935,4/07/2012,2012,7,255,293," $73,836.00 "
1148,3508996,4/07/2012,2012,7,146,115," $38,013.89 "
1794,3589736,4/07/2012,2012,7,217,6," $1,926.00 "
1104,3850306,3/07/2012,2012,7,230,198," $39,916.80 "
1251,3234284,2/07/2012,2012,7,225,21," $2,027.67 "
1628,3680372,1/07/2012,2012,7,148,69," $10,844.21 "
1191,3948118,1/07/2012,2012,7,250,68," $22,288.89 "
1176,3106980,1/07/2012,2012,7,214,66," $10,395.00 "
1432,3058452,1/07/2012,2012,7,206,71," $20,959.20 "
1496,3545586,30/06/2012,2012,6,217,227," $72,867.00 "
1838,3026903,29/06/2012,2012,6,217,97," $31,137.00 "
1606,3544353,29/06/2012,2012,6,260,138," $23,522.73 "
1520,3336457,28/06/2012,2012,6,255,227," $57,204.00 "
1611,3126807,28/06/2012,2012,6,108,293," $19,338.00 "
1235,3718782,28/06/2012,2012,6,255,72," $18,144.00 "
1575,3678802,28/06/2012,2012,6,180,123," $15,067.50 "
1138,3668081,28/06/2012,2012,6,284,78," $4,664.40 "
1909,3214686,28/06/2012,2012,6,157,73," $23,233.47 "
1803,3729193,28/06/2012,2012,6,133,288," $62,080.00 "
1130,3668750,27/06/2012,2012,6,187,174," $57,072.00 "
1693,3859156,27/06/2012,2012,6,117,3," $1,151.33 "
1331,3394856,27/06/2012,2012,6,220,120," $25,245.00 "
1443,3471320,27/06/2012,2012,6,108,227," $14,982.00 "
1630,3223035,26/06/2012,2012,6,187,201," $65,928.00 "
1329,3105106,26/06/2012,2012,6,255,190," $47,880.00 "
1803,3973152,26/06/2012,2012,6,133,56," $12,071.11 "
1191,3682005,26/06/2012,2012,6,281,182," $36,400.00 "
1454,3097155,26/06/2012,2012,6,292,242," $61,105.00 "
1613,3756119,26/06/2012,2012,6,268,90," $9,936.00 "
1979,3752311,26/06/2012,2012,6,206,199," $58,744.80 "
1235,3180294,26/06/2012,2012,6,173,228," $92,006.48 "
1693,3874799,26/06/2012,2012,6,180,26," $3,185.00 "
1815,3224695,26/06/2012,2012,6,119,217," $64,820.23 "
1608,3392405,26/06/2012,2012,6,124,163," $17,930.00 "
1958,3402387,25/06/2012,2012,6,124,295," $32,450.00 "
1226,3589671,25/06/2012,2012,6,254,31," $9,712.30 "
1158,3027557,24/06/2012,2012,6,228,300," $43,453.13 "
1125,3776856,24/06/2012,2012,6,170,245," $64,568.64 "
1864,3352902,24/06/2012,2012,6,169,151," $25,247.20 "
1936,3505103,24/06/2012,2012,6,207,171," $72,188.60 "
1478,3081167,24/06/2012,2012,6,117,192," $73,685.33 "
1677,3312336,24/06/2012,2012,6,157,142," $45,193.87 "
1463,3044120,23/06/2012,2012,6,173,372," $150,115.83 "
1191,3786654,22/06/2012,2012,6,251,59," $10,488.89 "
1864,3829338,22/06/2012,2012,6,186,64," $14,418.00 "
1750,3796668,21/06/2012,2012,6,217,127," $40,767.00 "
1467,3466289,21/06/2012,2012,6,196,277," $34,625.00 "
1919,3796155,21/06/2012,2012,6,259,48," $19,514.88 "
1176,3527124,20/06/2012,2012,6,124,18," $1,980.00 "
1979,3471251,20/06/2012,2012,6,166,151," $48,445.83 "
1587,3121537,20/06/2012,2012,6,286,16," $3,748.80 "
1677,3028359,20/06/2012,2012,6,184,198," $73,755.00 "
1591,3847896,20/06/2012,2012,6,100,213," $75,053.45 "
1331,3812867,20/06/2012,2012,6,124,1, $110.00 
1612,3274310,19/06/2012,2012,6,108,9, $594.00 
1600,3746720,19/06/2012,2012,6,267,136," $32,788.36 "
1591,3642824,19/06/2012,2012,6,173,41," $16,545.02 "
1947,3956514,19/06/2012,2012,6,196,263," $32,875.00 "
1575,3136549,19/06/2012,2012,6,170,100," $26,354.55 "
1947,3234094,18/06/2012,2012,6,261,160," $50,496.00 "
1945,3247822,18/06/2012,2012,6,172,74," $22,442.18 "
1608,3611445,18/06/2012,2012,6,173,163," $65,776.56 "
1945,3131711,18/06/2012,2012,6,239,253," $46,650.04 "
1715,3239254,18/06/2012,2012,6,285,242," $37,253.33 "
1909,3238385,17/06/2012,2012,6,220,81," $17,040.38 "
1375,3384209,17/06/2012,2012,6,286,164," $38,425.20 "
1054,3986487,17/06/2012,2012,6,146,296," $97,844.44 "
1955,3136973,17/06/2012,2012,6,169,228," $38,121.60 "
1936,3463908,16/06/2012,2012,6,108,93," $6,138.00 "
1441,3103270,16/06/2012,2012,6,108,72," $4,752.00 "
1856,3726731,16/06/2012,2012,6,170,190," $50,073.64 "
1919,3879148,16/06/2012,2012,6,259,109," $44,315.04 "
1886,3290127,16/06/2012,2012,6,259,278," $113,023.68 "
1909,3211896,16/06/2012,2012,6,191,40," $10,080.00 "
1329,3307147,16/06/2012,2012,6,235,126," $10,710.00 "
1617,3218325,16/06/2012,2012,6,184,178," $66,305.00 "
1586,3820959,15/06/2012,2012,6,157,282," $89,751.20 "
1464,3344155,15/06/2012,2012,6,108,175," $11,550.00 "
1092,3857143,15/06/2012,2012,6,139,128," $12,458.67 "
1392,3363676,15/06/2012,2012,6,148,103," $16,187.74 "
1575,3057118,14/06/2012,2012,6,108,198," $13,068.00 "
1569,3806334,14/06/2012,2012,6,284,217," $12,976.60 "
1614,3124642,14/06/2012,2012,6,149,188," $30,438.91 "
1077,3172806,13/06/2012,2012,6,216,225," $85,800.00 "
1628,3987626,13/06/2012,2012,6,217,159," $51,039.00 "
1454,3696239,12/06/2012,2012,6,214,246," $38,745.00 "
1575,3107402,12/06/2012,2012,6,107,59," $5,090.09 "
1412,3542749,12/06/2012,2012,6,148,196," $30,803.85 "
1693,3693678,11/06/2012,2012,6,196,182," $22,750.00 "
1226,3088305,11/06/2012,2012,6,140,96," $40,411.64 "
1465,3421408,10/06/2012,2012,6,281,90," $18,000.00 "
1386,3843648,10/06/2012,2012,6,217,136," $43,656.00 "
1183,3078474,10/06/2012,2012,6,274,133," $45,111.18 "
1919,3385700,10/06/2012,2012,6,191,119," $29,988.00 "
1629,3529733,10/06/2012,2012,6,276,131," $22,990.50 "
1587,3710386,9/06/2012,2012,6,230,198," $39,916.80 "
1184,3992726,9/06/2012,2012,6,276,201," $35,275.50 "
1979,3809811,9/06/2012,2012,6,225,101," $9,752.11 "
1412,3915499,8/06/2012,2012,6,140,252," $106,080.55 "
1235,3157961,8/06/2012,2012,6,206,83," $24,501.60 "
1947,3854557,8/06/2012,2012,6,107,173," $14,925.18 "
1467,3988105,7/06/2012,2012,6,203,21," $1,285.20 "
